0	 2 	-316.412	2.9415
1	 2 	-397.355	3.19492
2	 2 	-316.412	2.9415
3	 2 	-339.226	3.01845
4	 2 	-280.152	2.80761
5	 2 	-326.185	2.97949
6	 2 	-390.152	3.13542
7	 2 	-292.378	2.87765
8	 2 	-418.912	3.26866
9	 2 	-370.453	3.12432
10	 2 	-427.792	3.28592
11	 2 	-417.863	3.25671
12	 2 	-392.064	3.17863
13	 2 	-220.836	2.66243
14	 2 	-480.982	3.45733
15	 2 	-340.968	3.03315
16	 2 	-388.885	3.17863
17	 2 	-316.615	2.96952
18	 2 	-502.018	3.50992
19	 2 	-307.566	2.85522
20	 2 	-390.965	3.19492
21	 2 	-257.611	2.77383
22	 2 	-409.123	3.23979
23	 2 	-325.524	2.96952
24	 2 	-526.817	3.58464
25	 2 	-427.792	3.28592
26	 2 	-502.018	3.50992
27	 2 	-497.664	3.47661
28	 2 	-435.859	3.32095
29	 2 	-411.316	3.22798
30	 2 	-420.143	3.27381
31	 2 	-354.132	3.03756
32	 2 	 0.	 1. 
33	 2 	 0.	 1. 
34	 2 	 0.	 1. 
35	 2 	 0.	 1. 
36	 2 	 0.	 1. 
37	 2 	 0.	 1. 
38	 2 	 0.	 1. 
39	 2 	 0.	 1. 
40	 2 	 0.	 1. 
41	 2 	 0.	 1. 
42	 2 	 0.	 1. 
43	 2 	 0.	 1. 
44	 2 	 0.	 1. 
45	 2 	 0.	 1. 
46	 2 	 0.	 1. 
47	 2 	 0.	 1. 
48	 2 	 0.	 1. 
49	 2 	 0.	 1. 
50	 2 	 0.	 1. 
51	 2 	 0.	 1. 
52	 2 	 0.	 1. 
53	 2 	 0.	 1. 
54	 2 	 0.	 1. 
55	 2 	 0.	 1. 
56	 2 	 0.	 1. 
57	 2 	 0.	 1. 
58	 2 	 0.	 1. 
59	 2 	 0.	 1. 
60	 2 	 0.	 1. 
61	 2 	 0.	 1. 
62	 2 	 0.	 1. 
63	 2 	 0.	 1. 
64	 2 	 0.	 1. 
65	 2 	 0.	 1. 
66	 2 	 0.	 1. 
67	 2 	 0.	 1. 
68	 2 	 0.	 1. 
69	 2 	 0.	 1. 
70	 2 	 0.	 1. 
71	 2 	 0.	 1. 
72	 2 	 0.	 1. 
73	 2 	 0.	 1. 
74	 2 	 0.	 1. 
75	 2 	 0.	 1. 
76	 2 	 0.	 1. 
77	 2 	 0.	 1. 
78	 2 	 0.	 1. 
79	 2 	 0.	 1. 
80	 2 	 0.	 1. 
81	 2 	 0.	 1. 
82	 2 	 0.	 1. 
83	 2 	 0.	 1. 
84	 2 	 0.	 1. 
85	 2 	 0.	 1. 
86	 2 	 0.	 1. 
87	 2 	 0.	 1. 
88	 2 	 0.	 1. 
89	 2 	 0.	 1. 
90	 2 	 0.	 1. 
91	 2 	 0.	 1. 
92	 2 	 0.	 1. 
93	 2 	 0.	 1. 
94	 2 	 0.	 1. 
95	 2 	 0.	 1. 
eof
